TARGET_PERIOD,FCT_SOURCE,10,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility
2015Q4,116,2,,,,,,,,,,,,,1,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2016Q1,4,1.5,,,,10,15,30,35,10,,,,,3.9215686274509802,,,,,,
2016Q1,6,1.5,,,,,25,35,40,,,,,,2.898550724637681,,,,,,
2016Q1,14,1.3,,,,,,,,,,,,,1,,,,,,
2016Q1,15,1.6,,,,5,15,20,35,15,10,,,,4.545454545454546,,,,,,
2016Q1,16,1.6,1,2,3,10,13,15,19,16,10,7,3,1,7.788161993769471,,,,,,
2016Q1,20,1.6,,,,,20,30,40,10,,,,,3.3333333333333335,,,,,,
2016Q1,22,1.7,,,,0,10,25,40,20,5,,,,3.6363636363636362,,,,,,
2016Q1,23,1.4,,1,5,15,20,25,22,10,2,,,,5.364806866952789,,,,,,
2016Q1,24,1.6550807877,,,,4,15,20,25,20,16,,,,5.202913631633715,,,,,,
2016Q1,29,1.3,,,,,10,60,30,,,,,,2.1739130434782608,,,,,,
2016Q1,30,1.6,,,,,10,40,40,10,,,,,2.9411764705882355,,,,,,
2016Q1,31,1.6,,,,,10,25,40,25,,,,,3.389830508474576,,,,,,
2016Q1,37,1.6,,,,,10,40,48,2,,,,,2.4950099800399204,,,,,,
2016Q1,38,1.7,,,,,,20,60,20,,,,,2.272727272727273,,,,,,
2016Q1,39,1.8,,,,,15,25,45,15,,,,,3.225806451612903,,,,,,
2016Q1,42,1.7,,,,,,20,70,10,,,,,1.8518518518518519,,,,,,
2016Q1,47,2.1,,,,,,,,,,,,,1,,,,,,
2016Q1,48,2,,,,,,,,,,,,,1,,,,,,
2016Q1,49,1.9,,,,,,,,,,,,,1,,,,,,
2016Q1,52,2.2,0,0,0,0,1,5,24,40,24,5,1,0,3.5663338088445076,,,,,,
2016Q1,54,1.6,,,,5,20,30,40,5,,,,,3.389830508474576,,,,,,
2016Q1,57,1.7,,,,,,,,,,,,,1,,,,,,
2016Q1,61,1.9,,,,,10,20,40,30,0,,,,3.3333333333333335,,,,,,
2016Q1,72,1.6,,,,,,,,,,,,,1,,,,,,
2016Q1,82,1.4,,,,,,,,,,,,,1,,,,,,
2016Q1,85,2.1635581125,.0061647553,.0512856756,.3297756567,1.5131470204,4.9564579289,11.5943530083,19.3742642832,23.130340565,19.730729776,12.0249993527,5.2352304447,2.0532515333,6.107627057216016,,,,,,
2016Q1,88,1.9,,,,5,13,22.5,25,18.5,11,5,,,5.514199062586159,,,,,,
2016Q1,89,1.9,,,2.5,5,5,15,25,20,15,10,2.5,,6.106870229007634,,,,,,
2016Q1,91,1.9,0,0,0,0,7.5,35,47.5,10,0,0,0,0,2.7491408934707904,,,,,,
2016Q1,93,2.4,,,,,,2.5,2.5,62.5,27.5,5,,,2.127659574468085,,,,,,
2016Q1,94,1.7,1,3,4,6,8,14,26,16,10,8,3,1,7.002801120448178,,,,,,
2016Q1,95,1.8235,0,0,0,0,7.5,23.1,30.9,21.1,10.5,6.9,0,0,4.656057064635385,,,,,,
2016Q1,96,2,,,,,5,10,30,35,15,5,,,4.0,,,,,,
2016Q1,98,1.8,,,,,5,30,35,25,5,,,,3.5714285714285716,,,,,,
2016Q1,99,1.7,,,,,,,,,,,,,1,,,,,,
2016Q1,101,1.5,,,,,,,,,,,,,1,,,,,,
2016Q1,103,1.8,,,,2.5,10,35,40,10,2.5,,,,3.292181069958848,,,,,,
2016Q1,110,1.6,.8698320256,1.3393920332,3.7882310339,7.6206729953,12.4811125236,16.643026853,18.0692360575,15.9727038486,11.4959323258,6.736376094,3.2137168689,1.7697673406,7.810277255473036,,,,,,
2016Q1,112,1.8,,,,5,10,20,30,20,10,5,,,5.128205128205129,,,,,,
2016Q1,114,2.2,,,5,5,5,10,25,30,15,5,,,5.128205128205129,,,,,,
2016Q1,115,1.9,2.1690960542,1.9327808354,4.1595921437,6.7390893256,9.6627869684,12.2618710578,13.771011525,13.6877001311,12.0406691997,9.3740097601,6.4588191072,7.7425738917,9.742899052266923,,,,,,
2016Q1,116,2,,,,,,,,,,,,,1,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2016Q2,1,1.5,,,,,,30,60,10,,,,,2.1739130434782608,,,,,,
2016Q2,2,2,,,,,6,10,34,40,10,,,,3.3422459893048124,,,,,,
2016Q2,4,1.6,,,,10,15,30,35,10,,,,,3.9215686274509802,,,,,,
2016Q2,6,1.4,,,,,25,40,35,,,,,,2.898550724637681,,,,,,
2016Q2,8,1.8,1,2,3,7,10,20,26,19,10,2,,,5.868544600938967,,,,,,
2016Q2,14,2.7,,,,,,,,,,,,,1,,,,,,
2016Q2,15,1.6,,,,5,15,20,35,15,10,,,,4.545454545454546,,,,,,
2016Q2,16,1.6,1,2,3,10,13,15,19,16,10,7,3,1,7.788161993769471,,,,,,
2016Q2,20,1.8,,,,,5,25,50,20,,,,,2.816901408450704,,,,,,
2016Q2,22,1.5,,,,,10,35,40,15,,,,,3.1746031746031744,,,,,,
2016Q2,23,1.3,,1,5,15,20,25,22,10,2,,,,5.364806866952789,,,,,,
2016Q2,24,1.558,,,,5,15,20,25,20,15,,,,5.2631578947368425,,,,,,
2016Q2,29,1.3,,,,,10,60,30,,,,,,2.1739130434782608,,,,,,
2016Q2,31,1.7,,,,,10,25,40,25,,,,,3.389830508474576,,,,,,
2016Q2,36,1.3,,,,10,20,40,20,10,,,,,3.8461538461538463,,,,,,
2016Q2,37,1.3,,,,,10,47,42,1,,,,,2.4545900834560626,,,,,,
2016Q2,38,1.2,,,,,20,60,20,,,,,,2.272727272727273,,,,,,
2016Q2,39,1.7,,,,,10,25,45,20,,,,,3.1746031746031744,,,,,,
2016Q2,42,1.8,,,,,5,30,55,10,,,,,2.4691358024691357,,,,,,
2016Q2,47,1.6,,,,,,,,,,,,,1,,,,,,
2016Q2,48,1.8,,,,,,,,,,,,,1,,,,,,
2016Q2,49,1.9,,,,,,,,,,,,,1,,,,,,
2016Q2,52,1.5,0,0,0,3,11,32,35,15,3,1,0,0,3.8255547054322876,,,,,,
2016Q2,54,1.7,,,,,20,30,40,10,,,,,3.3333333333333335,,,,,,
2016Q2,57,1.7,,,,,,,,,,,,,1,,,,,,
2016Q2,61,1.8,,,,,15,30,40,15,0,,,,3.389830508474576,,,,,,
2016Q2,65,1.9,,,,,,,,,,,,,1,,,,,,
2016Q2,68,1.8,,,,,,,,,,,,,1,,,,,,
2016Q2,73,1.5,5,5,10,10,20,20,20,10,,,,,6.451612903225806,,,,,,
2016Q2,85,1.852,0,.2,.9,3.3,8.8,16.6,22.4,21.8,15.1,7.5,2.6,.8,6.122199093914536,,,,,,
2016Q2,89,1.77,,,2.5,5,7.5,17.5,22.5,22.5,12.5,7.5,2.5,,6.153846153846154,,,,,,
2016Q2,91,1.8,0,0,0,0,5,40,45,10,0,0,0,0,2.6666666666666665,,,,,,
2016Q2,92,1.925754,.9,1.6,3.5,6.5,10.3,12.3,15.7,17.1,11.7,9.5,5.8,5.1,8.764702788928428,,,,,,
2016Q2,93,2.3,,,,,,2.5,17.5,52.5,22.5,5,,,2.7777777777777777,,,,,,
2016Q2,94,1.7,1,3,4,6,8,14,26,16,10,8,3,1,7.002801120448178,,,,,,
2016Q2,95,1.8235,0,0,0,0,7.5,23.1,30.9,21.1,10.5,6.9,0,0,4.656057064635385,,,,,,
2016Q2,96,2,,,,,5,10,30,35,15,5,,,4.0,,,,,,
2016Q2,97,1.9,1,1,3,5,10,17,51,8,1,1,1,1,3.2320620555914665,,,,,,
2016Q2,99,1.7,,,,,,,,,,,,,1,,,,,,
2016Q2,101,1.5,,,,,,,,,,,,,1,,,,,,
2016Q2,102,1.6,0,0,0,10,10,35,40,5,0,0,0,0,3.278688524590164,,,,,,
2016Q2,103,1.3,,,,2.5,15,40,30,10,2.5,,,,3.5242290748898677,,,,,,
2016Q2,107,1.9803556,0,0,.3,1.7,6.4,15.5,24.4,25.1,16.8,7.3,2.1,.4,5.40639901387282,,,,,,
2016Q2,110,1.6,.4250187521,.8734442349,2.9676221872,6.9608433044,12.7052381157,18.0470713634,19.9505381202,17.1645528085,11.492944482,5.988625586,2.4281864557,.9959145899,7.078099027830569,,,,,,
2016Q2,112,2.1,,,,5,10,20,30,20,10,5,,,5.128205128205129,,,,,,
2016Q2,114,2.1,,,5,5,5,15,25,30,10,5,,,5.128205128205129,,,,,,
2016Q2,115,1.9,2.1,1.9,4.1,6.7,9.7,12.3,13.9,13.8,12.1,9.4,6.4,7.6,9.687669534216848,,,,,,
2016Q2,116,1.8,,,,,,,,,,,,,1,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2016Q3,1,1.8,,,,,,30,50,20,,,,,2.6315789473684212,,,,,,
2016Q3,2,1.8,,,,,2,12,37,37,11,1,,,3.324468085106383,,,,,,
2016Q3,5,1.6,,,,5,10,25,30,20,10,,,,4.651162790697675,,,,,,
2016Q3,6,1.5,,,,,5,40,50,5,,,,,2.4096385542168677,,,,,,
2016Q3,15,1.6,,,,5,15,20,35,15,10,,,,4.545454545454546,,,,,,
2016Q3,16,1.8,1,2,3,10,13,15,19,16,10,7,3,1,7.788161993769471,,,,,,
2016Q3,20,1.8,,,,,10,23,45,22,,,,,3.186743148502231,,,,,,
2016Q3,22,1.7,,,,,15,30,40,15,,,,,3.389830508474576,,,,,,
2016Q3,23,1.3,,,5,10,20,25,21,14,5,,,,5.518763796909492,,,,,,
2016Q3,24,1.65,,,,5,15,20,25,20,15,,,,5.2631578947368425,,,,,,
2016Q3,26,1.5,,,5,10,15,20,20,15,10,5,,,6.666666666666667,,,,,,
2016Q3,29,1.4,,,,,10,60,30,,,,,,2.1739130434782608,,,,,,
2016Q3,31,1.7,,,,5,10,30,40,15,,,,,3.508771929824561,,,,,,
2016Q3,32,1.8,,,,,,,,,,,,,1,,,,,,
2016Q3,37,1.6,,,,,3,46,51,,,,,,2.1159542953872195,,,,,,
2016Q3,38,1.4,,,,,20,60,20,,,,,,2.272727272727273,,,,,,
2016Q3,39,1.7,,,,,10,30,45,15,,,,,3.076923076923077,,,,,,
2016Q3,48,1.8,,,,,,,,,,,,,1,,,,,,
2016Q3,49,1.8,,,,,,,,,,,,,1,,,,,,
2016Q3,52,1.6,0,0,0,1,7,29,40,19,3,1,0,0,3.4940600978336827,,,,,,
2016Q3,54,1.9,,,,,10,20,50,20,,,,,2.9411764705882355,,,,,,
2016Q3,57,1.8,,,,,,,,,,,,,1,,,,,,
2016Q3,61,1.9,,,,,10,25,50,15,,,,,2.898550724637681,,,,,,
2016Q3,63,1.6,,,,,5,25,60,10,,,,,2.2988505747126435,,,,,,
2016Q3,68,1.9,,,,,,,,,,,,,1,,,,,,
2016Q3,73,1.8,5,5,10,10,20,20,20,10,,,,,6.451612903225806,,,,,,
2016Q3,82,1.5,,,,,,,,,,,,,1,,,,,,
2016Q3,85,1.927,.0184595182,.129018759,.7071500759,2.7663204183,7.7268012723,15.4149879005,21.9700633137,22.372581806,16.2779709463,8.4612988814,3.1414686249,1.0138784835,6.111820611041698,,,,,,
2016Q3,88,1.8145,,,,5,13,22,26,18,11,5,,,5.482456140350877,,,,,,
2016Q3,89,1.9,,,2.5,5,5,17.5,22.5,22.5,15,7.5,2.5,,6.015037593984962,,,,,,
2016Q3,91,1.7,0,0,0,5,22.5,32.5,35,5,0,0,0,0,3.5242290748898677,,,,,,
2016Q3,92,1.915,.0448513301,.2433120956,1.0988806492,3.6537799418,8.9465909561,16.1357404604,21.4387636101,20.9855959632,15.1339136467,8.0399571332,3.1460168977,1.1325973159,6.410688951219131,,,,,,
2016Q3,93,1.8,,,,,,5,65,27.5,2.5,,,,1.9950124688279303,,,,,,
2016Q3,94,1.4,1.5,3,4.5,6.5,12.5,23,18,14,9,6,1.5,.5,7.150518412584913,,,,,,
2016Q3,95,1.8245,0,0,0,0,7.3,23.3,30.5,21.1,11.7,6.1,0,0,4.66039687939825,,,,,,
2016Q3,96,1.9,,,,,5,10,35,30,15,5,,,4.0,,,,,,
2016Q3,98,1.6,,,,,10,30,35,25,,,,,3.508771929824561,,,,,,
2016Q3,99,1.6,,,,,,,,,,,,,1,,,,,,
2016Q3,101,1.7,,,,,,,,,,,,,1,,,,,,
2016Q3,102,1.6,,,,,,,,,,,,,1,,,,,,
2016Q3,103,1.8,,,,2.5,5,25,35,25,7.5,,,,3.902439024390244,,,,,,
2016Q3,105,1.6,,,,,,15,80,5,,,,,1.5037593984962405,,,,,,
2016Q3,110,1.5,.6371380254,1.1832759141,3.7245694853,8.1092476047,13.8440749707,18.5333933811,19.4567136474,16.0180720869,10.3410957287,5.2349767062,2.0778720197,.8395704298,7.188599767778715,,,,,,
2016Q3,112,2.1,,,,,5,10,20,30,20,10,5,,5.128205128205129,,,,,,
2016Q3,114,1.8,,,,5,5,10,45,30,5,,,,3.225806451612903,,,,,,
2016Q3,115,1.9,,,,,,,,,,,,,1,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2016Q4,4,1.4,,,,10,20,35,25,10,,,,,4.081632653061225,,,,,,
2016Q4,5,1.6,,,,5,10,25,30,20,10,,,,4.651162790697675,,,,,,
2016Q4,6,1.3,,,,,5,50,40,5,,,,,2.4096385542168677,,,,,,
2016Q4,7,2,,,,,,,,,,,,,1,,,,,,
2016Q4,8,1.8,,,,4,15,30,39,12,,,,,3.563791874554526,,,,,,
2016Q4,15,1.6,,,,5,15,20,35,15,10,,,,4.545454545454546,,,,,,
2016Q4,16,1.7,0,0,1,5,10,23,30,22,5,3,1,0,4.821600771456123,,,,,,
2016Q4,20,1.8,,,,,10,23,45,22,,,,,3.186743148502231,,,,,,
2016Q4,23,1.3,,,5,10,20,25,21,14,5,,,,5.518763796909492,,,,,,
2016Q4,24,1.617,,,,5,15,20,25,20,15,,,,5.2631578947368425,,,,,,
2016Q4,26,1.6,,,5,10,15,20,20,15,10,5,,,6.666666666666667,,,,,,
2016Q4,29,1.4,,,,,10,50,40,,,,,,2.380952380952381,,,,,,
2016Q4,31,1.7,,,,5,10,30,40,15,,,,,3.508771929824561,,,,,,
2016Q4,32,1.7,,,,,,,,,,,,,1,,,,,,
2016Q4,37,1.7,,,,,3,46,50,1,,,,,2.16169476869866,,,,,,
2016Q4,38,1.6,,,,,,20,60,20,,,,,2.272727272727273,,,,,,
2016Q4,39,1.7,,,,,10,30,45,15,,,,,3.076923076923077,,,,,,
2016Q4,48,2,,,,,,,,,,,,,1,,,,,,
2016Q4,49,1.6,,,,,,,,,,,,,1,,,,,,
2016Q4,52,1.4,0,0,0,2,14,38,34,10,1,1,0,0,3.4458993797381114,,,,,,
2016Q4,54,1.5,,,,5,10,40,40,5,,,,,2.985074626865672,,,,,,
2016Q4,57,1.7,,,,,,,,,,,,,1,,,,,,
2016Q4,61,1.6,,,,,10,30,45,15,,,,,3.076923076923077,,,,,,
2016Q4,63,1.7,,,,,20,35,45,,,,,,2.73972602739726,,,,,,
2016Q4,68,1.8,,,,,,,,,,,,,1,,,,,,
2016Q4,73,1.6,5,5,10,10,20,20,20,10,,,,,6.451612903225806,,,,,,
2016Q4,85,1.68509,0,0,.3,2.1,9,21.7,29.8,23.5,10.5,2.7,.4,0,4.72951881875538,,,,,,
2016Q4,88,1.666,,,,5,13,22,26,18,11,5,,,5.482456140350877,,,,,,
2016Q4,89,1.8083,,,2.5,5,7.5,20,22.5,20,15,5,2.5,,6.0606060606060606,,,,,,
2016Q4,92,1.1112596,4.4,5.3,8.8,12.6,15.4,14.3,14.3,11.8,6.2,3.9,1.9,1.1,8.869179600886918,,,,,,
2016Q4,93,1.8,,,,,2.5,12.5,45,35,5,,,,2.909090909090909,,,,,,
2016Q4,94,1.4485,1.5,3,4.5,6.5,12.5,23,18,14,9,6,1.5,.5,7.150518412584913,,,,,,
2016Q4,95,1.5495,0,0,0,0,17.3,28.3,30.5,16.1,6.7,1.1,0,0,4.281298432188515,,,,,,
2016Q4,96,1.1,,,5,10,20,45,15,5,,,,,3.5714285714285716,,,,,,
2016Q4,98,1.3,,,,,20,35,35,10,,,,,3.389830508474576,,,,,,
2016Q4,99,1.8,,,,,,,,,,,,,1,,,,,,
2016Q4,101,1.7,,,,,,,,,,,,,1,,,,,,
2016Q4,102,1.4,,,5,5,10,40,30,10,,,,,3.6363636363636362,,,,,,
2016Q4,103,1.9,,,,2.5,7.5,35,40,15,,,,,3.21285140562249,,,,,,
2016Q4,105,1.3,,,,,5,80,15,,,,,,1.5037593984962405,,,,,,
2016Q4,107,2.01889,0,.1,.7,2.8,7.5,14.7,21.1,22,16.7,9.3,3.7,1.4,6.285671183969024,,,,,,
2016Q4,110,1.4,.9,1.5,4.5,9.2,14.9,19,19,14.9,9.2,4.5,1.7,.7,7.234633638152564,,,,,,
2016Q4,112,1.7,,,,,5,15,30,25,15,10,,,4.761904761904762,,,,,,
2016Q4,115,1.5,4.1,3.2,6.2,9.1,11.9,13.7,13.8,12.5,9.9,7,4.3,4.3,9.917879953981034,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2017Q1,1,1.7,,,,,,30,50,20,,,,,2.6315789473684212,,,,,,
2017Q1,4,1,,,,10,20,35,25,10,,,,,4.081632653061225,,,,,,
2017Q1,5,1,,,5,15,30,30,15,5,,,,,4.3478260869565215,,,,,,
2017Q1,6,1.5,,,,,5,40,50,5,,,,,2.4096385542168677,,,,,,
2017Q1,10,.8,,,,20,60,20,,,,,,,2.272727272727273,,,,,,
2017Q1,15,1.6,,,,5,15,20,35,15,10,,,,4.545454545454546,,,,,,
2017Q1,16,1.1,0,1,5,10,24,28,20,5,3,3,1,0,5.181347150259067,,,,,,
2017Q1,20,1.1,,,,15,30,35,20,,,,,,3.6363636363636362,,,,,,
2017Q1,22,1.4,,,5,15,30,35,15,,,,,,3.8461538461538463,,,,,,
2017Q1,23,1.3,,,5,10,20,25,21,14,5,,,,5.518763796909492,,,,,,
2017Q1,24,1.3175714749,,,2.5,12.5,20,25,20,17.5,2.5,,,,5.2631578947368425,,,,,,
2017Q1,26,1.3,,,5,10,15,20,20,15,10,5,,,6.666666666666667,,,,,,
2017Q1,29,1.4,,,,,10,50,40,,,,,,2.380952380952381,,,,,,
2017Q1,31,1.8,,,,5,10,30,40,15,,,,,3.508771929824561,,,,,,
2017Q1,37,1.4,,,,,7,48,44,1,,,,,2.331002331002331,,,,,,
2017Q1,38,1.1,,,,,25,60,15,,,,,,2.247191011235955,,,,,,
2017Q1,39,1.5,,,,,20,40,25,15,,,,,3.508771929824561,,,,,,
2017Q1,48,1.9,,,,,,,,,,,,,1,,,,,,
2017Q1,49,.9,,,,,,,,,,,,,1,,,,,,
2017Q1,54,1.3,,,,5,10,45,35,5,,,,,2.9411764705882355,,,,,,
2017Q1,57,1.5,,,,,,,,,,,,,1,,,,,,
2017Q1,61,1.5,,,,,15,25,40,20,,,,,3.508771929824561,,,,,,
2017Q1,68,1.5,,,,,,,,,,,,,1,,,,,,
2017Q1,85,1.3934255019,.0016214006,.0430057917,.5958110672,4.2485982113,15.6541148957,29.8939807635,29.6375224224,15.2543208191,4.0690036643,.5607743594,.0397737555,.0014728493,4.376255171770633,,,,,,
2017Q1,89,.9200785675,,2.5,7.5,20,25,20,15,5,2.5,2.5,,,5.714285714285714,,,,,,
2017Q1,91,1.8,0,0,0,0,5,40,40,15,0,0,0,0,2.898550724637681,,,,,,
2017Q1,92,1.3099579443,2.8184495281,3.9254428923,7.2163242047,11.2121106536,14.723479143,14.7090296916,15.5450190329,13.5710114146,7.5047330962,4.9197723431,2.3948743592,1.4597536407,8.707104949237705,,,,,,
2017Q1,93,1.4,,,,,4,57,28.5,8,2.5,,,,2.4110910186859553,,,,,,
2017Q1,94,.8,1.5,4,8,20,32,14,10,4,2.5,2,1.5,.5,5.461496450027306,,,,,,
2017Q1,95,1.6000677693,.8716167666,1.5277851165,3.9598256744,8.1810752076,11.5046559848,16.7022607758,19.4912061958,16.9129242697,11.7396464068,5.4393540888,2.2978693306,1.3717801826,7.476363515611977,,,,,,
2017Q1,96,1,,,5,15,30,35,10,5,,,,,4.0,,,,,,
2017Q1,98,1.3,,,,,20,35,35,10,,,,,3.389830508474576,,,,,,
2017Q1,99,1.2,0,0,0,0,10,70,20,0,0,0,0,0,1.8518518518518519,,,,,,
2017Q1,101,1.2,,,,,,,,,,,,,1,,,,,,
2017Q1,102,1.3,,,,5,15,45,30,5,,,,,3.125,,,,,,
2017Q1,103,1.2,,,,2.5,12.5,40,35,10,,,,,3.2388663967611335,,,,,,
2017Q1,105,1.5,,,,,,30,70,,,,,,1.7241379310344827,,,,,,
2017Q1,110,1.4,5.5344939954,3.6537814826,6.7514672197,9.3747763155,11.6681462466,13.0173347402,13.0173347402,11.6681462466,9.3747763155,6.7514672197,4.3582488939,4.8300265841,10.368765180924383,,,,,,
2017Q1,112,1.5,,,,5,15,25,30,15,10,,,,4.761904761904762,,,,,,
2017Q1,114,1.3,,2,3,5,15,45,15,10,5,,,,3.7907505686125855,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2017Q2,1,1.4,,,,,10,65,20,5,,,,,2.1052631578947367,,,,,,
2017Q2,4,1.1,,,,10,20,35,25,10,,,,,4.081632653061225,,,,,,
2017Q2,6,1.5,,,,,5,40,50,5,,,,,2.4096385542168677,,,,,,
2017Q2,14,.5,,,,,,,,,,,,,1,,,,,,
2017Q2,15,1.3,,,,5,20,35,30,10,,,,,3.7735849056603774,,,,,,
2017Q2,16,1.2,1,2,7,10,20,24,19,10,3,2,1,1,6.2266500622665,,,,,,
2017Q2,20,1.5,,,,,,45,55,,,,,,1.9801980198019802,,,,,,
2017Q2,22,1.4,,,,5,25,40,30,,,,,,3.1746031746031744,,,,,,
2017Q2,23,1.5,,,5,10,18,22,24,16,5,,,,5.5865921787709505,,,,,,
2017Q2,24,1.2575624869,,,2.5,12.5,20,25,20,17.5,2.5,,,,5.2631578947368425,,,,,,
2017Q2,29,1.4,,,,,10,50,40,,,,,,2.380952380952381,,,,,,
2017Q2,31,1.8,,,,5,10,30,40,15,,,,,3.508771929824561,,,,,,
2017Q2,32,1.6,,,,,,,,,,,,,1,,,,,,
2017Q2,37,1.5,,,,,,47,53,,,,,,1.9928258270227182,,,,,,
2017Q2,38,1.4,,,,,20,60,20,,,,,,2.272727272727273,,,,,,
2017Q2,39,1.3,,,,,20,40,30,10,,,,,3.3333333333333335,,,,,,
2017Q2,48,1.6,,,,,,,,,,,,,1,,,,,,
2017Q2,49,1.3,,,,,,,,,,,,,1,,,,,,
2017Q2,52,1,0,0,1,10,34,38,14,2,1,0,0,0,3.445899379738112,,,,,,
2017Q2,54,1.4,,,,5,10,45,35,5,,,,,2.9411764705882355,,,,,,
2017Q2,61,1.6,,,,,15,35,40,10,,,,,3.1746031746031744,,,,,,
2017Q2,68,1.5,,,,,,,,,,,,,1,,,,,,
2017Q2,85,1.4708312588,.0009148525,.0269709717,.4142806878,3.2731807713,13.3550903727,28.2308812525,30.9769170332,17.648043975,5.212653401,.7959082917,.062582305,.0025760856,4.376254314957659,,,,,,
2017Q2,89,1.1,,2.5,5,12.5,20,27.5,22.5,5,2.5,2.5,,,5.298013245033113,,,,,,
2017Q2,92,1.5143501522,1.8900182609,2.9157912915,5.7418370881,9.5562009243,13.44214523,14.3343355373,16.1726203143,15.1708007896,8.9939106528,6.29097344,3.2803774566,2.2109890146,8.6929982425478,,,,,,
2017Q2,93,1.4263196006,,,,,4,57,28.5,8,2.5,,,,2.4110910186859553,,,,,,
2017Q2,94,.8,1.5,4,8,20,32,14,10,4,2.5,2,1.5,.5,5.461496450027306,,,,,,
2017Q2,95,1.418459099,1.7203513356,2.3286271496,4.583157485,8.4963056827,16.1390658037,19.1326022757,17.1562261684,13.3975999163,8.6019102072,5.0423455145,2.1301520223,1.271656439,7.648153631458265,,,,,,
2017Q2,96,1.3,,,,5,25,35,20,10,5,,,,4.166666666666667,,,,,,
2017Q2,98,1.2,,,,,25,45,25,5,,,,,3.0303030303030303,,,,,,
2017Q2,99,1.6,,,,,,,,,,,,,1,,,,,,
2017Q2,101,1.5,,,,,,,,,,,,,1,,,,,,
2017Q2,102,1.4,,,,5,15,45,30,5,,,,,3.125,,,,,,
2017Q2,103,1.5,,,,2.5,12.5,35,40,10,,,,,3.2388663967611335,,,,,,
2017Q2,105,1.6,,,,,,25,75,,,,,,1.6,,,,,,
2017Q2,107,1.7288286839,.048511458,.2925777283,1.3939963594,4.7128236118,11.3101680281,19.2732068985,23.3247755424,20.0488423671,12.2389968591,5.3053167332,1.6325338234,.4182505907,6.059140642118307,,,,,,
2017Q2,110,1.4,.8118072481,1.4472202218,4.3928944564,9.1777020813,14.9979972095,19.1723787829,19.1723787829,14.9979972095,9.1777020813,4.3928944564,1.6445373747,.6144900952,7.153428325893178,,,,,,
2017Q2,112,1.5,,,,5,15,25,30,15,10,,,,4.761904761904762,,,,,,
2017Q2,115,1.2,5.7002582974,4.1755242676,7.9002518406,11.0250204434,13.4890207372,14.4692393485,13.607421404,11.2194173093,8.1101235152,5.1397808214,2.8557348661,2.3082071493,9.597690677553517,,,,,,
""
TARGET_PERIOD,FCT_SOURCE,12,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,Volatility,,,,,,
2017Q3,1,1.5,,,,5,15,30,35,10,5,,,,4.0,,,,,,
2017Q3,2,1.8,0,0,0,0,5,24,40,26,5,0,0,0,3.4458993797381123,,,,,,
2017Q3,4,1.4,,,,,15,35,35,15,,,,,3.4482758620689653,,,,,,
2017Q3,6,1.7,,,,,10,15,65,10,,,,,2.150537634408602,,,,,,
2017Q3,10,1.4,,,,,30,60,10,,,,,,2.1739130434782608,,,,,,
2017Q3,14,1.5,0,1,4,9,15,22,20,15,9,4,1,0,6.5359477124183005,,,,,,
2017Q3,15,1.5,,,,5,10,30,35,15,5,,,,4.0,,,,,,
2017Q3,16,1.7,1,2,7,10,15,19,21,15,6,2,1,1,6.906077348066299,,,,,,
2017Q3,20,1.7,,,,,,40,60,,,,,,1.9230769230769231,,,,,,
2017Q3,22,1.6,,,,,15,30,40,15,,,,,3.389830508474576,,,,,,
