TARGET_PERIOD,FCT_SOURCE,8,T9_0,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0,Volatility,
2020Aug,61,7.2,,,,10,45,35,10,,,,,,,,,,,,,,,2.898550724637681
2020Aug,82,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,85,7.615971213,.0000000005,.0000064619,.0091416209,1.3706304138,23.9378813099,55.5746501818,18.3152876907,.7885087414,.0038915617,.0000020173,.0000000001,0,0,0,0,0,0,0,0,0,0,2.50030369932043
2020Aug,88,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,89,7.4,,,2.5,21.5,30,28,10,5,2,1,,,,,,,,,,,,4.381161007667032
2020Aug,93,7.3,,,,20,47.5,22.5,10,,,,,,,,,,,,,,,3.0651340996168583
2020Aug,95,7.4626073645,7.8389621851,9.0328733576,10.3069640241,11.699735139,14.3460210777,14.8929384499,11.0383450133,5.9855291323,4.0414031099,2.897555647,2.5641967688,2.0305606672,1.4388835512,.9123897212,.5177023991,.2628603178,.1194304139,.0485567827,.0176656624,.0057511542,.0016754256,9.899784814234092
2020Aug,96,7.3,,2,5,25,30,20,10,5,3,,,,,,,,,,,,,4.789272030651341
2020Aug,97,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,98,7.6,,,,,5,50,45,,,,,,,,,,,,,,,2.197802197802198
2020Aug,99,7.2,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,101,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,102,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,107,7.41996975,.1629001259,1.1130049615,6.1344447162,18.1062889313,29.6255494721,26.8961915604,13.5463278888,3.7801211015,.5831850724,.0496063379,.0023195473,.0000594456,.0000008327,.0000000064,0,0,0,0,0,0,0,4.61691683130301
2020Aug,110,7.8,.0111566124,.1102650301,.7608802819,3.4459114887,10.2510543515,20.0446567237,25.7740773296,21.7969183691,12.1223186155,4.4318835533,1.0644676351,.1678279905,.0173529022,.0011754668,.0000521103,.0000015103,.0000000286,.0000000004,0,0,0,5.474950957387934
2020Aug,112,7.6,,,5,10,20,30,20,10,5,,,,,,,,,,,,,5.128205128205129
2020Aug,114,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Aug,116,7,0,0,2.5,22.5,36,22.5,7.5,5,2.5,1,.5,0,0,0,0,0,0,0,0,0,0,4.160599126274183
2020Aug,121,7.2,0,0,2,15,25,22,18,10,5,2,1,0,0,0,0,0,0,0,0,0,0,5.580357142857143
2020Aug,127,7.5,.7831377593,3.1746896041,8.1380443737,14.7784530091,20.1996550426,20.782241635,16.0944744457,9.3815523597,4.1156603121,1.3586335014,.3374227446,.0630304129,.0088534171,.0009348202,.0000741766,.0000044217,.000000198,.0000000067,.0000000002,0,.7831377593,6.658625631652273
2020Aug,128,7.6,,,,10,20,35,20,10,3,1,1,,,,,,,,,,,4.472271914132379
""
TARGET_PERIOD,FCT_SOURCE,21,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2020Nov,1,7.5,,,1,5,24,28,20,12,6,2,1,1,,,,,,,,,,5.0709939148073016
2020Nov,2,7.4,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2020Nov,4,7.4,,,5,10,20,20,15,10,7.5,5,2.5,2.5,2.5,,,,,,,,,7.407407407407407
2020Nov,5,7.8,,,,,5,25,30,25,10,5,,,,,,,,,,,,4.3478260869565215
2020Nov,6,7.5,,,,,40,60,,,,,,,,,,,,,,,,1.9230769230769231
2020Nov,8,7.6,,,,,40,45,15,,,,,,,,,,,,,,,2.5974025974025974
2020Nov,10,8.1,,,,,,15,60,20,5,,,,,,,,,,,,,2.3529411764705883
2020Nov,14,7.7,0,0,1,7,29,39,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.536067892503536
2020Nov,15,7.4,,,5,15,35,30,10,5,,,,,,,,,,,,,,4.0
2020Nov,16,7.3,3,7,10,14,19,17,11,7,5,3,2,1,1,0,0,0,0,0,0,0,0,8.237232289950578
2020Nov,20,7.3,,,,15,45,30,10,,,,,,,,,,,,,,,3.076923076923077
2020Nov,22,7.3,,,,10,60,30,,,,,,,,,,,,,,,,2.1739130434782608
2020Nov,23,7.3,,,1,19,43,29,7,1,,,,,,,,,,,,,,3.223726627981947
2020Nov,24,7.275,1,3,15,25,20,13,10,6,4,2,1,,,,,,,,,,,6.30517023959647
2020Nov,26,6.9,2,10,17,25,24,15,5,2,,,,,,,,,,,,,,5.4112554112554125
2020Nov,31,7.3,,,,15,30,30,15,10,,,,,,,,,,,,,,4.25531914893617
2020Nov,37,7.4,,,,1,80,19,,,,,,,,,,,,,,,,1.4788524105294292
2020Nov,39,7.6,,,,,35,45,15,5,,,,,,,,,,,,,,2.857142857142857
2020Nov,47,7.6,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,48,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,52,7.7,0,0,0,3,21,45,21,6,3,1,0,0,0,0,0,0,0,0,0,0,0,3.3760972316002698
2020Nov,56,7.5,,,,,30,70,,,,,,,,,,,,,,,,1.7241379310344827
2020Nov,57,7,0,0,5,50,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4096385542168677
2020Nov,61,7.3,,,,10,47.5,37.5,5,,,,,,,,,,,,,,,2.6402640264026402
2020Nov,63,7.2,,,,5,55,35,5,,,,,,,,,,,,,,,2.3255813953488373
2020Nov,65,7.3,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,68,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,70,7.6,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,72,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,73,7.6,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9230769230769231
2020Nov,82,7.6,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,85,7.627,.0000001437,.0002057592,.0531888852,2.5737022138,24.6207798741,49.4214438094,21.3671168038,1.9292064092,.0342427305,.0001133036,.0000000675,0,0,0,0,0,0,0,0,0,0,2.8444926891006683
2020Nov,88,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,90,7.3,0,1,3,12.1,34.9,31.1,10.1,4.8,1.8,.7,.4,.1,0,0,0,0,0,0,0,0,0,4.047632539727514
2020Nov,91,7.2,0,0,2.5,30,40,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.187250996015936
2020Nov,93,7.2,,,,30,55,10,5,,,,,,,,,,,,,,,2.4691358024691357
2020Nov,95,7.454832591,8.0171797413,9.2382342941,10.5412912089,11.9657267532,14.6721755809,12.9580429663,11.2893000284,6.1216091834,4.1332837656,2.963431113,2.6224933738,2.0767251405,1.4715963395,.9331327561,.5294722806,.2688364053,.1221456453,.0496607135,.0180672885,.0058819057,.0017135161,10.075703775401479
2020Nov,96,7.2,,,7,25,35,15,10,5,3,,,,,,,,,,,,,4.428697962798937
2020Nov,97,7.5,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,98,7.8,,,,,25,45,30,,,,,,,,,,,,,,,2.816901408450704
2020Nov,99,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,101,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,102,7.7,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,105,7.5,,,,,20,75,5,,,,,,,,,,,,,,,1.6528925619834711
2020Nov,107,7.5361404758,.0097631584,.17574733,2.1602415269,11.8328600251,29.5603108142,33.8129416396,17.7207634323,4.2427600783,.4614672596,.0226422351,.0004976123,.0000048671,.0000000211,0,0,0,0,0,0,0,0,4.0094926588160735
2020Nov,108,7.7758090027,,,,4.62,20.91,36.68,28.15,9.63,.01,,,,,,,,,,,,,3.718641071706407
2020Nov,110,7.3,.1115179961,.7240674882,3.3614028502,10.1796195485,20.1242559991,25.9828529694,21.9134413879,12.070879345,4.3410421136,1.0185621973,.1557914826,.015517652,.0010054594,.0000423331,.0000011569,.0000000205,.0000000002,0,0,0,0,5.430749712673318
2020Nov,112,7.2,,5,10,20,30,20,10,5,,,,,,,,,,,,,,5.128205128205129
2020Nov,114,7.7,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,116,7.4,0,0,0,10,45,30,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1746031746031744
2020Nov,117,7.3,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,118,7.3,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,119,7.4,,,,,,,,,,,,,,,,,,,,,,1
2020Nov,121,7.3,0,0,0,2,50,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2036139268400174
2020Nov,127,7.6,.5729737821,2.5253920623,6.9227631132,13.4243578157,19.5183436266,21.2795218562,17.396352008,10.663835377,4.9009853758,1.6884956696,.4359869861,.0843522041,.0122249318,.0013267545,.0001077925,.0000065539,.0000002981,.0000000101,.0000000003,0,.5729737821,6.6121188994851625
2020Nov,128,7.6,,,2,10,20,33,18,10,4,2,1,,,,,,,,,,,4.906771344455348
""
TARGET_PERIOD,FCT_SOURCE,21,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2021Feb,1,8.5,,,,1,2,5,20,30,20,10,6,3,2,1,,,,,,,,5.319148936170213
2021Feb,2,9.8,0,0,0,0,0,0,0,0,20,30,30,20,0,0,0,0,0,0,0,0,0,3.8461538461538463
2021Feb,4,9.7,,0,0,0,2.5,2.5,5,7.5,10,12.5,10,10,10,10,7.5,5,2.5,2.5,2.5,,,11.764705882352942
2021Feb,5,9.6,,,,,,,1,2.5,30,40,25,1.5,,,,,,,,,,3.19030148349019
2021Feb,6,9,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,5.714285714285714
2021Feb,8,12.2,,,,,,,,,,1,2,5,10,17,20,15,12,8,5,3,2,7.751937984496124
2021Feb,14,9,0,0,0,0,0,2,14,35,35,12,2,0,0,0,0,0,0,0,0,0,0,3.5739814152966405
2021Feb,16,10.5,,,,,,,3,5,9,12,16,20,15,10,6,3,1,0,0,0,,7.776049766718508
2021Feb,20,10,,,,,,,3,5,13,20,25,17,12,5,,,,,,,,5.931198102016608
2021Feb,23,7.8,,,,,,11,30,28,18,9,4,,,,,,,,,,,4.492362982929021
2021Feb,24,10.3,,,,,,,3,7,10,20,20,16,10,8,4,2,,,,,,7.15307582260372
2021Feb,26,9.4,,,,5,5,5,5,10,10,15,10,10,10,5,5,5,,,,,,11.11111111111111
2021Feb,31,9.5,,,,,,,5,15,25,30,15,10,,,,,,,,,,4.761904761904762
2021Feb,32,10.1,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,36,10,,,,,,,5,10,15,25,25,15,5,,,,,,,,,5.405405405405405
2021Feb,39,7.8,,,,,20,30,30,10,5,5,,,,,,,,,,,,4.25531914893617
2021Feb,56,8.1,,,,,,20,30,30,20,,,,,,,,,,,,,3.8461538461538463
2021Feb,63,8.9,,,,,,5,20,35,30,10,,,,,,,,,,,,3.7735849056603774
2021Feb,73,10.5,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,82,9.1,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,90,9.7,0,0,.5,2.5,5,7,10,10,15,15,10,10,7,5,2.5,.5,0,0,0,0,0,9.891196834817013
2021Feb,93,7.1,,,20,25,34,6,5,5,2.5,2.5,,,,,,,,,,,,4.386926957666154
2021Feb,95,11.962390664,.0003409907,.0026166451,.0111364815,.0329577468,.0990105431,.2661646837,.6402719492,1.3782359638,2.6547751183,4.5759045469,7.0578306271,9.7411574948,12.0308124257,13.2961040134,13.1491872404,11.63639548,9.2147401704,6.5296931404,4.1404496554,2.3493477294,1.1928673539,10.454248860806835
2021Feb,96,10.2,,,,,,,,3,7,10,30,20,18,7,3,2,,,,,,5.42299349240781
2021Feb,97,9.8,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,98,9.2,,,,,,5,5,20,30,20,15,5,,,,,,,,,,5.0
2021Feb,99,9.1,,,,,,,,10,70,20,,,,,,,,,,,,1.8518518518518519
2021Feb,101,8.4,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,102,8.6,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,105,10.8,,,,,,,,,,,,100,,,,,,,,,,1.0
2021Feb,107,9.4,.0044502318,.0217846337,.1242362647,.5332064669,1.7888860983,4.6921454085,9.62304722,15.4328215691,19.3551258676,18.9835503701,14.5609110752,8.7340230084,4.0966260664,1.5023925383,.4307576476,.09654112,.0169102555,.0023145597,.0002475049,.0000206733,.00000142,7.148853688203418
2021Feb,108,10.84119,,,,,,,,,,4.72,19.16,33.67,29.26,12.63,.56,,,,,,,3.938510400227488
2021Feb,110,9,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,117,9.5,,,,,,,,,,,,,,,,,,,,,,1
2021Feb,119,12.7,,,,,,,,,,,,,,5,5,80,5,5,,,,1.5384615384615385
2021Feb,121,8.4,0,0,0,2,10,10,22,19,15,10,5,3,2,1,1,0,0,0,0,0,0,7.072135785007073
2021Feb,127,10,.5833889283,.6878416683,1.3328219214,2.2249442321,3.4555772091,4.9931790504,6.7125765202,8.3957082145,9.7697108279,10.5770017598,10.6536898218,9.9837600448,8.7045183484,7.0607639229,5.3286191843,3.7413930674,2.4440335681,1.4853732269,.8398813502,.4418282049,.5833889283,13.194486544015179
2021Feb,128,9,,,,,,5,20,30,30,10,3,1,1,,,,,,,,,4.280821917808218
""
TARGET_PERIOD,FCT_SOURCE,21,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2021May,4,9,,0,0,0,2.5,5,7.5,12.5,15,12.5,11,9,7.5,5,2.5,2.5,2.5,2.5,2.5,,,10.6439595529537
2021May,5,9.4,,,,,,,1,7,40,30,20,2,,,,,,,,,,3.3852403520649967
2021May,6,9,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,5.714285714285714
2021May,14,8.75,0,0,0,0,0,5,23,39,26,6,1,0,0,0,0,0,0,0,0,0,0,3.586800573888092
2021May,16,9.3,,,,1,2,6,10,15,20,18,13,10,4,1,0,0,0,,,,,7.267441860465117
2021May,20,10.2,,,,,,,,5,10,20,30,20,10,5,,,,,,,,5.128205128205129
2021May,23,9,,,,,,5,15,25,25,15,10,5,,,,,,,,,,5.405405405405405
2021May,24,12.5086262189,,,,,,,,,,,2,5,10,16,20,16,12,10,6,3,,7.518796992481204
2021May,26,9,,,5,5,5,5,10,10,15,10,10,10,5,5,5,,,,,,,11.11111111111111
2021May,32,9.7,,,,,,,,,,,,,,,,,,,,,,1
2021May,36,9.5,,,,,,,5,15,25,30,15,10,,,,,,,,,,4.761904761904762
2021May,39,8.1,,,,,,15,30,30,10,10,5,,,,,,,,,,,4.444444444444445
2021May,47,9.5,,,,,,,,,,,,,,,,,,,,,,1
2021May,56,10.1,,,,,,,,,10,20,30,20,10,10,,,,,,,,5.0
2021May,61,9.5,,,,,,,5,15,20,30,15,10,5,,,,,,,,,5.2631578947368425
2021May,73,10.5,,,,,,,,,,,,,,,,,,,,,,1
2021May,85,9.482075,.983419924,1.0499752813,1.8769535528,3.0939434512,4.7028007233,6.5915409005,8.5193047543,10.1533343318,11.1583734856,11.3078739799,10.566931973,9.1055171277,20.8900305146,0,0,0,0,0,0,0,0,8.773933341710931
2021May,88,9,,,,,,,,,,,,,,,,,,,,,,1
2021May,90,9.7,0,0,.5,2.5,5,7,10,10,15,15,10,10,7,5,2.5,.5,0,0,0,0,0,9.891196834817013
2021May,91,9.5,,0,0,0,0,0,2.5,15,27.5,37.5,12.5,5,0,0,0,0,0,0,0,0,0,3.883495145631068
2021May,93,7.1,,,12.5,25,37.5,17.5,7.5,,,,,,,,,,,,,,,3.9215686274509802
2021May,95,10.2,.1713456383,.4885932404,1.0009823173,1.6792427476,2.7728790708,4.2387519403,5.9983899673,7.8581626756,9.5300890081,10.6994763193,11.1203308945,10.6994763193,9.5300890081,7.8581626756,5.9983899673,4.2387519403,2.7728790708,1.6792427476,.9414248463,.4885932404,.2347463648,12.672199858857303
2021May,96,8.8,,,,,5,10,17,25,20,15,5,3,,,,,,,,,,5.889281507656066
2021May,98,10.1,,,,,,,5,10,15,25,25,15,5,,,,,,,,,5.405405405405405
2021May,99,10.1,,,,,,,,,,,,,,,,,,,,,,1
2021May,102,9.1,,,,,,,,,,,,,,,,,,,,,,1
2021May,105,8.3,,,,,,5,90,5,,,,,,,,,,,,,,1.2269938650306749
2021May,107,9.8425878267,.0000000002,.000000027,.0000031488,.0001967328,.0066269772,.120717913,1.1929924944,6.4162913769,18.8328892108,30.2285569642,26.558503055,12.7690653764,3.3546977964,.480448066,.0373974538,.0015770477,.000035916,.0000004405,.0000000029,0,0,4.56425229639032
2021May,109,7.4,,,,,,,,,,,,,,,,,,,,,,1
2021May,117,10.2,,,,,,,,,,,,,,,,,,,,,,1
2021May,118,9.3,,,,,,,,,,,,,,,,,,,,,,1
2021May,119,9.7,,,,,,,5,5,80,5,5,,,,,,,,,,,1.5384615384615385
2021May,121,9,0,0,0,0,0,2,10,15,22,19,15,7,3,3,2,1,1,0,0,0,0,6.793478260869566
2021May,127,8.1,,,,1,4,22,26,21,13,7,3,2,1,,,,,,,,,5.405405405405405
2021May,128,11.5,,,,,,,1,1,2,3,5,10,35,20,15,5,2,1,,,,4.9504950495049505
2021May,131,12,,,,,,,,,,,,5,10,20,30,20,10,5,,,,5.128205128205129
""
TARGET_PERIOD,FCT_SOURCE,21,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2021Aug,1,8.4,,,,1,10,20,23,22,10,8,5,1,,,,,,,,,,5.868544600938966
2021Aug,2,8.3,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
2021Aug,4,9,,,1,2.5,5,7.5,10,15,20,15,10,5,2.5,2.5,2.5,1,.5,,,,,8.449514152936207
2021Aug,5,9.1,,,,,,1,8,30,40,20,1,,,,,,,,,,,3.3715441672285906
2021Aug,6,9,,,,,,5,30,20,15,10,5,5,5,5,,,,,,,,5.714285714285714
2021Aug,10,11.4,,,,,,,,,,,10,20,30,20,10,5,5,,,,,5.128205128205129
2021Aug,14,9.25,0,0,0,0,0,0,2,12,31,35,16,4,0,0,0,0,0,0,0,0,0,3.8372985418265544
2021Aug,16,9.9,,,,,1,2,4,8,12,20,19,15,11,5,2,1,0,0,,,,7.32064421669107
2021Aug,20,10,,,,,,,,2,15,25,30,18,10,,,,,,,,,4.591368227731864
2021Aug,23,9,,,,,,5,15,25,25,15,10,5,,,,,,,,,,5.405405405405405
2021Aug,24,10.04,,,,,,2,5,10,16,20,16,12,10,6,3,,,,,,,7.518796992481204
2021Aug,26,9,,,5,5,5,5,10,10,15,10,10,10,5,5,5,,,,,,,11.11111111111111
2021Aug,29,9.5,0,.25,.5,.5,1,1,2,5,10,50,15,5,5,2,1,.5,.5,.25,.25,.25,0,3.433771139153575
2021Aug,32,8.9,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,36,9.5,,,,,,5,15,25,30,20,5,,,,,,,,,,,4.545454545454546
2021Aug,37,8.4,,,,,,2,45,31,20,2,,,,,,,,,,,,2.9463759575721866
2021Aug,39,7.95,,,,,,15,35,30,10,10,,,,,,,,,,,,3.9215686274509802
2021Aug,47,9.7,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,49,9.6,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,56,10.5,,,,,,,,,15,25,35,25,,,,,,,,,,3.7037037037037037
2021Aug,63,9,,,,,,,10,20,50,15,5,,,,,,,,,,,3.076923076923077
2021Aug,68,9.2,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,85,9.432,1.156,1.175,2.05,3.306,4.928,6.789,8.644,10.171,11.0611,11.116,10.327,8.865,7.034,5.158,3.495,2.189,1.2671,.6778,.335,.153,.103,12.612863267203466
2021Aug,88,8.8,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,90,7.5,1,5,7,12,17,20,20,10,5,2,1,0,0,0,0,0,0,0,0,0,0,6.954102920723227
2021Aug,95,8.0058163442,3.6839476396,6.1873548419,8.3630182457,9.9831905083,11.2949928802,11.8302027428,11.4706502206,10.2961179587,8.5555632323,6.5813248021,4.6867055297,3.089666707,1.8855811255,1.0652914338,.5571617202,.2697638367,.1209137839,.0501715499,.0192720914,.0068531431,.0022560066,11.367651319425924
2021Aug,96,9.2,,,,,2,3,10,22,35,15,8,3,2,,,,,,,,,4.708097928436912
2021Aug,98,8.7,,,,,,5,10,30,25,15,10,5,,,,,,,,,,5.0
2021Aug,99,9.4,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,101,9.2,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,105,8.2,,,,,,5,90,5,,,,,,,,,,,,,,1.2269938650306749
2021Aug,107,12.3,0,0,0,0,0,.003,.016,.082,.33,1.083,2.883,6.235,10.951,15.624,18.106,17.05,13.035,8.0972,4.086,1.674,.7448,7.772619920604997
2021Aug,110,9.2,0,0,0,.012,.13,.914,4.124,11.94,22.19,26.487,20.31,10.001,3.161,.641,.083,.007,0,0,0,0,0,5.326780609082056
2021Aug,114,7.9,,,,,,,,,,,,,,,,,,,,,,1
2021Aug,121,9,0,0,0,0,0,2,13,19,22,15,12,7,3,3,2,1,1,0,0,0,0,6.849315068493151
2021Aug,127,8.4,,,,,1,4,22,26,21,13,7,3,2,1,,,,,,,,5.405405405405405
2021Aug,128,8.5,,,,,,15,20,50,9,3,2,1,,,,,,,,,,3.105590062111801
2021Aug,131,9,,,,,,,5,10,30,25,15,10,5,,,,,,,,,5.0
""
TARGET_PERIOD,FCT_SOURCE,21,T5_5,F5_5T5_9,F6_0T6_4,F6_5T6_9,F7_0T7_4,F7_5T7_9,F8_0T8_4,F8_5T8_9,F9_0T9_4,F9_5T9_9,F10_0T10_4,F10_5T10_9,F11_0T11_4,F11_5T11_9,F12_0T12_4,F12_5T12_9,F13_0T13_4,F13_5T13_9,F14_0T14_4,F14_5T14_9,F15_0,Volatility
2021Nov,1,8.4,,,,1,10,17,30,17,11,8,5,1,,,,,,,,,,5.586592178770949
2021Nov,2,8,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2021Nov,4,8.4,,,0,5,10,15,20,15,10,5,5,2.5,2.5,2.5,2.5,2.5,2.5,,,,,8.602150537634408
2021Nov,5,8.3,,,,,3,15,40,20,10,5,4,2,1,,,,,,,,,4.201680672268908
2021Nov,6,8,,,,,10,40,40,10,,,,,,,,,,,,,,2.9411764705882355
2021Nov,14,8.5,0,0,0,0,3,13,30,33,17,4,0,0,0,0,0,0,0,0,0,0,0,4.0453074433656955
2021Nov,16,8.4,0,1,4,6,14,15,19,17,11,7,3,2,1,0,0,0,0,0,0,0,0,7.645259938837921
2021Nov,20,9.5,,,,,,,5,15,25,30,18,7,,,,,,,,,,4.655493482309125
2021Nov,23,8.8,,,,,,4,17,28,25,14,8,4,,,,,,,,,,5.025125628140703
2021Nov,24,9.3929019167,,,,,2,4,8,18,20,18,18,8,2,2,,,,,,,,6.544502617801047
2021Nov,26,8.7,,,5,5,8,15,17,17,12,8,5,5,3,,,,,,,,,8.445945945945946
2021Nov,29,9.6,0,0,.5,.5,1.5,2,5,7,23,45,7,1.5,1.5,1,1,1,1,.5,.5,.5,0,3.7133308577794266
2021Nov,37,8.6,,,,,,1,4,49,40,6,,,,,,,,,,,,2.4666995559940794
2021Nov,39,9,,,,,,,15,35,30,10,10,,,,,,,,,,,3.9215686274509802
2021Nov,49,10.6,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,56,10.4,,,,,,,,,10,20,40,20,10,,,,,,,,,3.8461538461538463
2021Nov,61,10.8,,,,,,,,,,5,17.5,30,22.5,15,7.5,2.5,,,,,,4.938271604938271
2021Nov,63,8.5,,,,,,15,30,50,5,,,,,,,,,,,,,2.73972602739726
2021Nov,68,8.8,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,70,9.1,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,73,10.5,,,,,,,,,5,10,25,35,20,5,,,,,,,,4.166666666666667
2021Nov,85,8.798022,.276947328,.6227753289,1.6143078576,3.5501805346,6.6242411541,10.4870545716,14.0867286691,16.0550212586,15.5259403008,12.7394497981,8.8692291693,5.2391104286,2.625772621,1.116537932,.4028034713,.1232822743,.0320094433,.007050277,.0013172364,.0002087509,.0000315945,8.744984464940304
2021Nov,88,8.4,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,90,7.5,2,5,7,14,20,20,12,10,7,2,1,0,0,0,0,0,0,0,0,0,0,7.28862973760933
2021Nov,95,7.7149256854,.9209113824,3.5623109139,7.7618821431,12.1884285328,16.5371347333,18.249146158,16.3792710315,11.9568374274,7.0991738968,3.4282228068,1.3464802891,.4301309525,.1117560714,.0236162693,.00405902,.000567415,.0000645134,.0000059658,.0000004487,.0000000274,.0000000014,7.667186155801764
2021Nov,96,9.4,,,,,2,3,8,15,35,22,10,3,2,,,,,,,,,4.708097928436912
2021Nov,98,9.5,,,,,,,5,10,30,25,15,10,5,,,,,,,,,5.0
2021Nov,99,8.9,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,101,9.7,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,102,9.4,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,105,8.4,,,,,,10,90,,,,,,,,,,,,,,,1.2195121951219512
2021Nov,107,7.0298222083,3.6428773855,8.2508837341,19.0040071347,26.3550296021,23.3781887299,13.2630861042,4.8102543329,1.1144203368,.1647589397,.0155259246,.0009313795,.0000355224,.0000008603,.0000000132,.0000000001,0,0,0,0,0,0,5.308011883866773
2021Nov,108,8.12311,,,,4.56,19.9,35.18,28.91,11.28,.17,,,,,,,,,,,,,3.8204519029174278
2021Nov,114,9.4,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,116,9,,,,,,,,15,50,35,,,,,,,,,,,,2.5316455696202533
2021Nov,118,7.5,,,,,,,,,,,,,,,,,,,,,,1
2021Nov,121,8.9,0,0,0,0,0,5,20,25,25,13,7,3,2,0,0,0,0,0,0,0,0,5.246589716684156
2021Nov,127,8.3,,,,,0,21,39,24,11,5,0,,,,,,,,,,,3.725782414307004
2021Nov,128,8.5,,,,,2,20,25,35,13,4,1,,,,,,,,,,,4.098360655737705
""
